(0, 0, True, True, True, True, True, True, True) = {'north': 1, 'south': 4, 'east': -1, 'west': -5, 'type': 'pickup'}
(0, 1, False, False, True, True, False, False, True) = {'north': -4, 'south': 5, 'east': 1, 'west': -2, 'type': 'normal'}
(0, 1, False, False, True, True, False, False, False) = {'north': -3, 'south': 4, 'east': 5, 'west': -5, 'type': 'normal'}
(0, 1, False, False, True, False, True, True, True) = {'north': 4, 'south': -4, 'east': 0, 'west': 2, 'type': 'normal'}
(0, 1, False, False, True, False, True, True, False) = {'north': 0, 'south': -3, 'east': 4, 'west': -2, 'type': 'normal'}
(0, 1, False, False, True, False, True, False, True) = {'north': 4, 'south': 5, 'east': 5, 'west': -1, 'type': 'normal'}
(0, 1, False, False, True, False, True, False, False) = {'north': -3, 'south': 5, 'east': -1, 'west': 4, 'type': 'normal'}
(0, 1, False, False, True, False, False, True, True) = {'north': -1, 'south': 2, 'east': 5, 'west': 2, 'type': 'normal'}
(0, 1, False, False, True, False, False, True, False) = {'north': 5, 'south': -5, 'east': 3, 'west': -5, 'type': 'normal'}
(0, 1, False, False, True, False, False, False, True) = {'north': -5, 'south': -5, 'east': -4, 'west': -4, 'type': 'normal'}
(0, 1, False, False, True, False, False, False, False) = {'north': -4, 'south': 0, 'east': 3, 'west': -3, 'type': 'normal'}
(0, 1, False, False, False, True, True, True, True) = {'north': 4, 'south': 5, 'east': -4, 'west': -3, 'type': 'normal'}
(0, 1, False, False, False, True, True, True, False) = {'north': 3, 'south': 3, 'east': -1, 'west': -1, 'type': 'normal'}
(0, 1, False, False, False, True, True, False, True) = {'north': 0, 'south': 3, 'east': 0, 'west': 5, 'type': 'normal'}
(0, 1, False, False, False, True, True, False, False) = {'north': 2, 'south': 1, 'east': -3, 'west': 2, 'type': 'normal'}
(0, 1, False, False, False, True, False, True, True) = {'north': -3, 'south': 5, 'east': -3, 'west': -5, 'type': 'normal'}
(0, 1, False, False, False, True, False, True, False) = {'north': -4, 'south': -4, 'east': 1, 'west': -3, 'type': 'normal'}
(0, 1, False, False, False, True, False, False, True) = {'north': -4, 'south': 2, 'east': 1, 'west': -2, 'type': 'normal'}
(0, 1, False, False, False, True, False, False, False) = {'north': 3, 'south': 1, 'east': 3, 'west': -2, 'type': 'normal'}
(0, 1, False, False, False, False, True, True, True) = {'north': 0, 'south': 3, 'east': 3, 'west': 0, 'type': 'normal'}
(0, 1, False, False, False, False, True, True, False) = {'north': 2, 'south': -3, 'east': 1, 'west': 1, 'type': 'normal'}
(0, 1, False, False, False, False, True, False, True) = {'north': 5, 'south': -2, 'east': 4, 'west': 3, 'type': 'normal'}
(0, 1, False, False, False, False, True, False, False) = {'north': 3, 'south': -1, 'east': -1, 'west': 0, 'type': 'normal'}
(0, 1, False, False, False, False, False, True, True) = {'north': -3, 'south': 5, 'east': 4, 'west': -3, 'type': 'normal'}
(0, 1, False, False, False, False, False, True, False) = {'north': -2, 'south': 3, 'east': 5, 'west': 1, 'type': 'normal'}
(0, 1, False, False, False, False, False, False, True) = {'north': -3, 'south': -1, 'east': 4, 'west': 4, 'type': 'normal'}
(0, 1, False, False, False, False, False, False, False) = {'north': -1, 'south': -1, 'east': -1, 'west': -5, 'type': 'normal'}
(0, 2, True, True, True, True, True, True, True) = {'north': -4, 'south': -5, 'east': 2, 'west': 2, 'type': 'normal'}
(0, 2, True, True, True, True, True, True, False) = {'north': -5, 'south': -4, 'east': 3, 'west': -2, 'type': 'normal'}
(0, 2, True, True, True, True, True, False, True) = {'north': 5, 'south': -1, 'east': 4, 'west': 5, 'type': 'normal'}
(0, 2, True, True, True, True, True, False, False) = {'north': 2, 'south': 5, 'east': -2, 'west': -1, 'type': 'normal'}
(0, 2, True, True, True, True, False, True, True) = {'north': -3, 'south': 0, 'east': 3, 'west': -1, 'type': 'normal'}
(0, 2, True, True, True, True, False, True, False) = {'north': 0, 'south': 4, 'east': 0, 'west': -1, 'type': 'normal'}
(0, 2, True, True, True, True, False, False, True) = {'north': 3, 'south': 1, 'east': 4, 'west': -2, 'type': 'normal'}
(0, 2, True, True, True, True, False, False, False) = {'north': 0, 'south': -5, 'east': 2, 'west': -4, 'type': 'normal'}
(0, 2, True, True, True, False, True, True, True) = {'north': 4, 'south': -4, 'east': 1, 'west': -2, 'type': 'normal'}
(0, 2, True, True, True, False, True, True, False) = {'north': -2, 'south': -1, 'east': -2, 'west': -2, 'type': 'normal'}
(0, 2, True, True, True, False, True, False, True) = {'north': -4, 'south': -1, 'east': -1, 'west': 2, 'type': 'normal'}
(0, 2, True, True, True, False, True, False, False) = {'north': -3, 'south': -3, 'east': 5, 'west': -5, 'type': 'normal'}
(0, 2, True, True, True, False, False, True, True) = {'north': 0, 'south': 2, 'east': 4, 'west': 3, 'type': 'normal'}
(0, 2, True, True, True, False, False, True, False) = {'north': 5, 'south': -3, 'east': -1, 'west': -3, 'type': 'normal'}
(0, 2, True, True, True, False, False, False, True) = {'north': 5, 'south': -1, 'east': -1, 'west': -4, 'type': 'normal'}
(0, 2, True, True, True, False, False, False, False) = {'north': -3, 'south': 4, 'east': 3, 'west': -5, 'type': 'normal'}
(0, 2, True, True, False, True, True, True, True) = {'north': 0, 'south': 4, 'east': -3, 'west': 3, 'type': 'normal'}
(0, 2, True, True, False, True, True, True, False) = {'north': 4, 'south': -3, 'east': 4, 'west': -3, 'type': 'normal'}
(0, 2, True, True, False, True, True, False, True) = {'north': 1, 'south': 1, 'east': 2, 'west': -3, 'type': 'normal'}
(0, 2, True, True, False, True, True, False, False) = {'north': 3, 'south': -5, 'east': 0, 'west': -2, 'type': 'normal'}
(0, 2, True, True, False, True, False, True, True) = {'north': 2, 'south': -1, 'east': 4, 'west': -3, 'type': 'normal'}
(0, 2, True, True, False, True, False, True, False) = {'north': -4, 'south': 2, 'east': 4, 'west': 3, 'type': 'normal'}
(0, 2, True, True, False, True, False, False, True) = {'north': 2, 'south': 4, 'east': 4, 'west': 5, 'type': 'normal'}
(0, 2, True, True, False, True, False, False, False) = {'north': -2, 'south': 2, 'east': -4, 'west': 1, 'type': 'normal'}
(0, 2, True, True, False, False, True, True, True) = {'north': -1, 'south': 3, 'east': 0, 'west': 2, 'type': 'normal'}
(0, 2, True, True, False, False, True, True, False) = {'north': 3, 'south': 0, 'east': 0, 'west': 1, 'type': 'normal'}
(0, 2, True, True, False, False, True, False, True) = {'north': 3, 'south': 3, 'east': -1, 'west': 2, 'type': 'normal'}
(0, 2, True, True, False, False, True, False, False) = {'north': 1, 'south': -4, 'east': -5, 'west': 1, 'type': 'normal'}
(0, 2, True, True, False, False, False, True, True) = {'north': -4, 'south': 5, 'east': -5, 'west': 0, 'type': 'normal'}
(0, 2, True, True, False, False, False, True, False) = {'north': 0, 'south': -2, 'east': 2, 'west': 4, 'type': 'normal'}
(0, 2, True, True, False, False, False, False, True) = {'north': 4, 'south': 2, 'east': 4, 'west': 3, 'type': 'normal'}
(0, 2, True, True, False, False, False, False, False) = {'north': -5, 'south': 3, 'east': -2, 'west': 0, 'type': 'normal'}
(0, 2, True, False, True, True, True, True, True) = {'north': 4, 'south': 3, 'east': 4, 'west': 2, 'type': 'normal'}
(0, 2, True, False, True, True, True, True, False) = {'north': -4, 'south': 0, 'east': -4, 'west': -4, 'type': 'normal'}
(0, 2, True, False, True, True, True, False, True) = {'north': 1, 'south': -2, 'east': -2, 'west': -5, 'type': 'normal'}
(0, 2, True, False, True, True, True, False, False) = {'north': 1, 'south': 4, 'east': -4, 'west': 4, 'type': 'normal'}
(0, 2, True, False, True, True, False, True, True) = {'north': 0, 'south': -2, 'east': -2, 'west': -2, 'type': 'normal'}
(0, 2, True, False, True, True, False, True, False) = {'north': -1, 'south': 3, 'east': 2, 'west': 5, 'type': 'normal'}
(0, 2, True, False, True, True, False, False, True) = {'north': -5, 'south': -3, 'east': -4, 'west': 0, 'type': 'normal'}
(0, 2, True, False, True, True, False, False, False) = {'north': -5, 'south': 1, 'east': -3, 'west': -1, 'type': 'normal'}
(0, 2, True, False, True, False, True, True, True) = {'north': 5, 'south': 5, 'east': 5, 'west': -3, 'type': 'normal'}
(0, 2, True, False, True, False, True, True, False) = {'north': -3, 'south': -1, 'east': 2, 'west': -3, 'type': 'normal'}
(0, 2, True, False, True, False, True, False, True) = {'north': 5, 'south': 4, 'east': -1, 'west': -4, 'type': 'normal'}
(0, 2, True, False, True, False, True, False, False) = {'north': 1, 'south': -3, 'east': 3, 'west': -1, 'type': 'normal'}
(0, 2, True, False, True, False, False, True, True) = {'north': 2, 'south': -2, 'east': -3, 'west': 4, 'type': 'normal'}
(0, 2, True, False, True, False, False, True, False) = {'north': -3, 'south': 0, 'east': 4, 'west': 2, 'type': 'normal'}
(0, 2, True, False, True, False, False, False, True) = {'north': 5, 'south': 3, 'east': 0, 'west': -1, 'type': 'normal'}
(0, 2, True, False, True, False, False, False, False) = {'north': 1, 'south': -5, 'east': 0, 'west': 5, 'type': 'normal'}
(0, 2, True, False, False, True, True, True, True) = {'north': 1, 'south': 2, 'east': 0, 'west': 2, 'type': 'normal'}
(0, 2, True, False, False, True, True, True, False) = {'north': 5, 'south': -2, 'east': 4, 'west': 4, 'type': 'normal'}
(0, 2, True, False, False, True, True, False, True) = {'north': 5, 'south': 5, 'east': -4, 'west': 2, 'type': 'normal'}
(0, 2, True, False, False, True, True, False, False) = {'north': -1, 'south': 2, 'east': -3, 'west': -3, 'type': 'normal'}
(0, 2, True, False, False, True, False, True, True) = {'north': 5, 'south': 1, 'east': -1, 'west': 2, 'type': 'normal'}
(0, 2, True, False, False, True, False, True, False) = {'north': 5, 'south': 1, 'east': -5, 'west': -3, 'type': 'normal'}
(0, 2, True, False, False, True, False, False, True) = {'north': 5, 'south': -4, 'east': -2, 'west': 0, 'type': 'normal'}
(0, 2, True, False, False, True, False, False, False) = {'north': 5, 'south': 2, 'east': 1, 'west': -4, 'type': 'normal'}
(0, 2, True, False, False, False, True, True, True) = {'north': 0, 'south': -2, 'east': -2, 'west': 4, 'type': 'normal'}
(0, 2, True, False, False, False, True, True, False) = {'north': -5, 'south': 2, 'east': -2, 'west': 0, 'type': 'normal'}
(0, 2, True, False, False, False, True, False, True) = {'north': 1, 'south': -4, 'east': 0, 'west': -3, 'type': 'normal'}
(0, 2, True, False, False, False, True, False, False) = {'north': -3, 'south': -2, 'east': -4, 'west': 0, 'type': 'normal'}
(0, 2, True, False, False, False, False, True, True) = {'north': 4, 'south': 0, 'east': 4, 'west': 1, 'type': 'normal'}
(0, 2, True, False, False, False, False, True, False) = {'north': -1, 'south': -5, 'east': -3, 'west': -5, 'type': 'normal'}
(0, 2, True, False, False, False, False, False, True) = {'north': 0, 'south': -2, 'east': 2, 'west': -1, 'type': 'normal'}
(0, 2, True, False, False, False, False, False, False) = {'north': -3, 'south': 3, 'east': 0, 'west': 2, 'type': 'normal'}
(0, 2, False, True, True, True, True, True, True) = {'north': 3, 'south': 1, 'east': 5, 'west': -2, 'type': 'normal'}
(0, 2, False, True, True, True, True, True, False) = {'north': 4, 'south': -3, 'east': -3, 'west': -4, 'type': 'normal'}
(0, 2, False, True, True, True, True, False, True) = {'north': 2, 'south': 0, 'east': 0, 'west': 5, 'type': 'normal'}
(0, 2, False, True, True, True, True, False, False) = {'north': -3, 'south': -1, 'east': -2, 'west': -4, 'type': 'normal'}
(0, 2, False, True, True, True, False, True, True) = {'north': -3, 'south': -3, 'east': 1, 'west': -5, 'type': 'normal'}
(0, 2, False, True, True, True, False, True, False) = {'north': -1, 'south': 2, 'east': -5, 'west': -4, 'type': 'normal'}
(0, 2, False, True, True, True, False, False, True) = {'north': -5, 'south': 2, 'east': 1, 'west': 5, 'type': 'normal'}
(0, 2, False, True, True, True, False, False, False) = {'north': -4, 'south': 1, 'east': 2, 'west': 3, 'type': 'normal'}
(0, 2, False, True, True, False, True, True, True) = {'north': 5, 'south': 3, 'east': 1, 'west': -4, 'type': 'normal'}
(0, 2, False, True, True, False, True, True, False) = {'north': -2, 'south': 2, 'east': 3, 'west': 5, 'type': 'normal'}
(0, 2, False, True, True, False, True, False, True) = {'north': -1, 'south': 3, 'east': -1, 'west': 1, 'type': 'normal'}
(0, 2, False, True, True, False, True, False, False) = {'north': -2, 'south': 0, 'east': -4, 'west': -2, 'type': 'normal'}
(0, 2, False, True, True, False, False, True, True) = {'north': 1, 'south': -5, 'east': 2, 'west': 1, 'type': 'normal'}
(0, 2, False, True, True, False, False, True, False) = {'north': 1, 'south': -3, 'east': 0, 'west': 0, 'type': 'normal'}
(0, 2, False, True, True, False, False, False, True) = {'north': 4, 'south': -3, 'east': 3, 'west': -5, 'type': 'normal'}
(0, 2, False, True, True, False, False, False, False) = {'north': -5, 'south': 0, 'east': -5, 'west': 2, 'type': 'normal'}
(0, 2, False, True, False, True, True, True, True) = {'north': -3, 'south': 2, 'east': -1, 'west': 4, 'type': 'normal'}
(0, 2, False, True, False, True, True, True, False) = {'north': 2, 'south': 0, 'east': -4, 'west': 4, 'type': 'normal'}
(0, 2, False, True, False, True, True, False, True) = {'north': 0, 'south': -2, 'east': -1, 'west': 3, 'type': 'normal'}
(0, 2, False, True, False, True, True, False, False) = {'north': 2, 'south': 1, 'east': 4, 'west': -2, 'type': 'normal'}
(0, 2, False, True, False, True, False, True, True) = {'north': -3, 'south': 1, 'east': -2, 'west': 4, 'type': 'normal'}
(0, 2, False, True, False, True, False, True, False) = {'north': -2, 'south': 5, 'east': -4, 'west': -3, 'type': 'normal'}
(0, 2, False, True, False, True, False, False, True) = {'north': -1, 'south': -5, 'east': -2, 'west': -3, 'type': 'normal'}
(0, 2, False, True, False, True, False, False, False) = {'north': -5, 'south': 4, 'east': 4, 'west': -4, 'type': 'normal'}
(0, 2, False, True, False, False, True, True, True) = {'north': 3, 'south': 1, 'east': -2, 'west': -1, 'type': 'normal'}
(0, 2, False, True, False, False, True, True, False) = {'north': 0, 'south': 2, 'east': -2, 'west': 1, 'type': 'normal'}
(0, 2, False, True, False, False, True, False, True) = {'north': 0, 'south': -1, 'east': -1, 'west': 0, 'type': 'normal'}
(0, 2, False, True, False, False, True, False, False) = {'north': 2, 'south': -4, 'east': -4, 'west': -2, 'type': 'normal'}
(0, 2, False, True, False, False, False, True, True) = {'north': 4, 'south': -2, 'east': 2, 'west': 0, 'type': 'normal'}
(0, 2, False, True, False, False, False, True, False) = {'north': 5, 'south': 4, 'east': -5, 'west': 1, 'type': 'normal'}
(0, 2, False, True, False, False, False, False, True) = {'north': -1, 'south': 0, 'east': -5, 'west': 2, 'type': 'normal'}
(0, 2, False, True, False, False, False, False, False) = {'north': 2, 'south': 3, 'east': -1, 'west': -2, 'type': 'normal'}
(0, 2, False, False, True, True, True, True, True) = {'north': 0, 'south': -2, 'east': -4, 'west': 2, 'type': 'normal'}
(0, 2, False, False, True, True, True, True, False) = {'north': 0, 'south': 2, 'east': -1, 'west': 5, 'type': 'normal'}
(0, 2, False, False, True, True, True, False, True) = {'north': -5, 'south': -5, 'east': -5, 'west': 3, 'type': 'normal'}
(0, 2, False, False, True, True, True, False, False) = {'north': 3, 'south': -3, 'east': 4, 'west': -5, 'type': 'normal'}
(0, 2, False, False, True, True, False, True, True) = {'north': -1, 'south': -2, 'east': -3, 'west': -4, 'type': 'normal'}
(0, 2, False, False, True, True, False, True, False) = {'north': 4, 'south': 1, 'east': 3, 'west': 4, 'type': 'normal'}
(0, 2, False, False, True, True, False, False, True) = {'north': 3, 'south': -4, 'east': -5, 'west': 2, 'type': 'normal'}
(0, 2, False, False, True, True, False, False, False) = {'north': 4, 'south': -5, 'east': 2, 'west': -5, 'type': 'normal'}
(0, 2, False, False, True, False, True, True, True) = {'north': 2, 'south': 3, 'east': 1, 'west': 4, 'type': 'normal'}
(0, 2, False, False, True, False, True, True, False) = {'north': 0, 'south': 1, 'east': 3, 'west': 1, 'type': 'normal'}
(0, 2, False, False, True, False, True, False, True) = {'north': 2, 'south': 5, 'east': 3, 'west': 2, 'type': 'normal'}
(0, 2, False, False, True, False, True, False, False) = {'north': 5, 'south': -2, 'east': -2, 'west': -1, 'type': 'normal'}
(0, 2, False, False, True, False, False, True, True) = {'north': 4, 'south': -3, 'east': 1, 'west': 1, 'type': 'normal'}
(0, 2, False, False, True, False, False, True, False) = {'north': 3, 'south': -4, 'east': 1, 'west': 0, 'type': 'normal'}
(0, 2, False, False, True, False, False, False, True) = {'north': -3, 'south': 0, 'east': -2, 'west': -3, 'type': 'normal'}
(0, 2, False, False, True, False, False, False, False) = {'north': 4, 'south': -2, 'east': -1, 'west': -5, 'type': 'normal'}
